Codigo,Codigo_caracteristica,Descripcion_caracteristica,Valor,Linea,Toma,Observacion,Descripcion,Activo
334294MM,TAIN,Toma de Anclaje Inferior,,,,,,
334294MM,TASU,Toma de Anclaje Superior,,,,,,
808401MM,DIMA,Dimensional Abierto,538.0,,,,,
808401MM,DIMC,Dimensional Cerrado,344.0,,,,,
808404MM,DIMA,Dimensional Abierto,528.0,,,,,
808404MM,DIMC,Dimensional Cerrado,365.0,,,,,
808406MM,DIMA,Dimensional Abierto,450.0,,,,,
808406MM,DIMC,Dimensional Cerrado,298.0,,,,,
808407MM,DIMA,Dimensional Abierto,534.0,,,,,
808407MM,DIMC,Dimensional Cerrado,374.0,,,,,
808416MM,DIMA,Dimensional Abierto,534.0,,,,,
808416MM,DIMC,Dimensional Cerrado,374.0,,,,,
808417MM,DIMA,Dimensional Abierto,464.0,,,,,
808417MM,DIMC,Dimensional Cerrado,332.0,,,,,
808420MM,DIMA,Dimensional Abierto,532.0,,,,,
808420MM,DIMC,Dimensional Cerrado,335.0,,,,,
808421MM,DIMA,Dimensional Abierto,526.0,,,,,
808421MM,DIMC,Dimensional Cerrado,337.0,,,,,
808428MM,DIMA,Dimensional Abierto,560.0,,,,,
808428MM,DIMC,Dimensional Cerrado,390.0,,,,,
808429MM,DIMA,Dimensional Abierto,521.0,,,,,
808429MM,DIMC,Dimensional Cerrado,333.0,,,,,
808430MM,DIMA,Dimensional Abierto,589.0,,,,,
808430MM,DIMC,Dimensional Cerrado,400.0,,,,,
808432MM,DIMA,Dimensional Abierto,679.0,,,,,
808432MM,DIMC,Dimensional Cerrado,445.0,,,,,
808448MM,DIMA,Dimensional Abierto,524.0,,,,,
808448MM,DIMC,Dimensional Cerrado,359.0,,,,,
808609MM,DIMA,Dimensional Abierto,492.0,,,,,
808609MM,DIMC,Dimensional Cerrado,368.0,,,,,
334565IMM,DIMA,Dimensional Abierto,400.0,,,,,
334565IMM,DIMC,Dimensional Cerrado,463.0,,,,,
334565IMM,TAIN,Toma de Anclaje Inferior,,,,,,
334565IMM,TASU,Toma de Anclaje Superior,,,,,,
808597MM,DIMA,Dimensional Abierto,469.0,,,,,
808597MM,DIMC,Dimensional Cerrado,345.0,,,,,
808598MM,DIMA,Dimensional Abierto,469.0,,,,,
808598MM,DIMC,Dimensional Cerrado,345.0,,,,,
334529MM,DIMA,Dimensional Abierto,385.0,,,,,
334529MM,DIMC,Dimensional Cerrado,265.0,,,,,
334529MM,TAIN,Toma de Anclaje Inferior,,,,,,
334529MM,TASU,Toma de Anclaje Superior,,,,,,
808046MM,DIMA,Dimensional Abierto,530.0,,,,,
808046MM,DIMC,Dimensional Cerrado,384.0,,,,,
808047MM,DIMA,Dimensional Abierto,530.0,,,,,
808047MM,DIMC,Dimensional Cerrado,384.0,,,,,
808439MM,DIMA,Dimensional Abierto,548.0,,,,,
808439MM,DIMC,Dimensional Cerrado,390.0,,,,,
808440MM,DIMA,Dimensional Abierto,548.0,,,,,
808440MM,DIMC,Dimensional Cerrado,390.0,,,,,
808591MM,DIMA,Dimensional Abierto,561.0,,,,,
808591MM,DIMC,Dimensional Cerrado,360.0,,,,,
808592MM,DIMA,Dimensional Abierto,561.0,,,,,
808592MM,DIMC,Dimensional Cerrado,360.0,,,,,
808595MM,DIMA,Dimensional Abierto,547.0,,,,,
808595MM,DIMC,Dimensional Cerrado,367.0,,,,,
808596MM,DIMA,Dimensional Abierto,547.0,,,,,
808596MM,DIMC,Dimensional Cerrado,367.0,,,,,
806127MM,DIMA,Dimensional Abierto,605.0,,,,,
806127MM,DIMC,Dimensional Cerrado,406.0,,,,,
806128MM,DIMA,Dimensional Abierto,605.0,,,,,
806128MM,DIMC,Dimensional Cerrado,406.0,,,,,
808020MM,DIMA,Dimensional Abierto,486.0,,,,,
808020MM,DIMC,Dimensional Cerrado,327.0,,,,,
808021MM,DIMA,Dimensional Abierto,486.0,,,,,
808021MM,DIMC,Dimensional Cerrado,327.0,,,,,
808112MM,DIMA,Dimensional Abierto,551.0,,,,,
808112MM,DIMC,Dimensional Cerrado,413.0,,,,,
808113MM,DIMA,Dimensional Abierto,551.0,,,,,
808113MM,DIMC,Dimensional Cerrado,413.0,,,,,
808567MM,DIMA,Dimensional Abierto,478.0,,,,,
808567MM,DIMC,Dimensional Cerrado,325.0,,,,,
808568MM,DIMA,Dimensional Abierto,478.0,,,,,
808568MM,DIMC,Dimensional Cerrado,325.0,,,,,
808523MM,DIMA,Dimensional Abierto,426.0,,,,,
808523MM,DIMC,Dimensional Cerrado,272.0,,,,,
808524MM,DIMA,Dimensional Abierto,426.0,,,,,
808524MM,DIMC,Dimensional Cerrado,272.0,,,,,
808533MM,DIMA,Dimensional Abierto,527.0,,,,,
808533MM,DIMC,Dimensional Cerrado,389.0,,,,,
808534MM,DIMA,Dimensional Abierto,527.0,,,,,
808534MM,DIMC,Dimensional Cerrado,389.0,,,,,
808615MM,DIMA,Dimensional Abierto,472.0,,,,,
808615MM,DIMC,Dimensional Cerrado,326.0,,,,,
808616MM,DIMA,Dimensional Abierto,472.0,,,,,
808616MM,DIMC,Dimensional Cerrado,326.0,,,,,
808126MM,DIMA,Dimensional Abierto,502.0,,,,,
808126MM,DIMC,Dimensional Cerrado,338.0,,,,,
808127MM,DIMA,Dimensional Abierto,502.0,,,,,
808127MM,DIMC,Dimensional Cerrado,338.0,,,,,
334136MM,DIMA,Dimensional Abierto,367.0,,,,,
334136MM,DIMC,Dimensional Cerrado,259.0,,,,,
334136MM,TAIN,Toma de Anclaje Inferior,,,,,,
334136MM,TASU,Toma de Anclaje Superior,,,,,,
334553MM,DIMA,Dimensional Abierto,415.0,,,,,
334553MM,DIMC,Dimensional Cerrado,272.0,,,,,
334553MM,TAIN,Toma de Anclaje Inferior,,,,,,
334553MM,TASU,Toma de Anclaje Superior,,,,,,
808411MM,DIMA,Dimensional Abierto,456.0,,,,,
808411MM,DIMC,Dimensional Cerrado,303.0,,,,,
808199MM,DIMA,Dimensional Abierto,472.0,,,,,
808199MM,DIMC,Dimensional Cerrado,310.0,,,,,
808200MM,DIMA,Dimensional Abierto,472.0,,,,,
808200MM,DIMC,Dimensional Cerrado,310.0,,,,,
334564MM,DIMA,Dimensional Abierto,546.0,,,,,
334564MM,DIMC,Dimensional Cerrado,347.0,,,,,
334564MM,TAIN,Toma de Anclaje Inferior,,,,,,
G2122,DIMA,Dimensional Abierto,437.0,,,,,
G2122,DIMC,Dimensional Cerrado,295.0,,,,,
G2122,DIMR,Dimensional Carrera,142.0,,,,,
G2122,TAIN,Toma de Anclaje Inferior,,,,,,
G2122,TASU,Toma de Anclaje Superior,,,,,,
11522,DIMC,Dimensional Cerrado,302.0,,,,,
11522,TAIN,Toma de Anclaje Inferior,0.0,,,,,
11522,TASU,Toma de Anclaje Superior,0.0,,,,,
11522,DIMR,Dimensional Carrera,168.0,,,,,
11522,DIMA,Dimensional Abierto,470.0,,,,,
16703 D,DIMC,Dimensional Cerrado,396.0,,,,,
16703 D,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16703 D,DIMR,Dimensional Carrera,220.0,,,,,
16703 D,TASU,Toma de Anclaje Superior,0.0,,,,,
16703 D,DIMA,Dimensional Abierto,616.0,,,,,
16704 I,DIMC,Dimensional Cerrado,396.0,,,,,
16704 I,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16704 I,DIMR,Dimensional Carrera,220.0,,,,,
16704 I,TASU,Toma de Anclaje Superior,0.0,,,,,
16704 I,DIMA,Dimensional Abierto,616.0,,,,,
11753,DIMA,Dimensional Abierto,495.0,,,,,
11753,DIMR,Dimensional Carrera,164.0,,,,,
11753,DIMC,Dimensional Cerrado,331.0,,,,,
11753,TASU,Toma de Anclaje Superior,,,,,,
11710,DIMA,Dimensional Abierto,441.0,,,,,
11710,DIMR,Dimensional Carrera,161.0,,,,,
11710,DIMC,Dimensional Cerrado,280.0,,,,,
11710,TASU,Toma de Anclaje Superior,,,,,,
11654,DIMA,Dimensional Abierto,504.0,,,,,
11654,DIMR,Dimensional Carrera,180.0,,,,,
11654,DIMC,Dimensional Cerrado,324.0,,,,,
11654,TASU,Toma de Anclaje Superior,,,,,,
16721,DIMA,Dimensional Abierto,480.0,,,,,
16721,DIMR,Dimensional Carrera,156.0,,,,,
16721,DIMC,Dimensional Cerrado,324.0,,,,,
16721,TASU,Toma de Anclaje Superior,,,,,,
11236 D,DIMA,Dimensional Abierto,470.0,,,,,
11236 D,DIMR,Dimensional Carrera,150.0,,,,,
11236 D,DIMC,Dimensional Cerrado,320.0,,,,,
11236 D,TAIN,Toma de Anclaje Inferior,,,,,,
11236 D,TASU,Toma de Anclaje Superior,,,,,,
10049 D,DIMA,Dimensional Abierto,560.0,,,,,
10049 D,DIMC,Dimensional Cerrado,355.0,,,,,
10049 D,DIMR,Dimensional Carrera,205.0,,,,,
10049 D,TASU,Toma de Anclaje Superior,,,,,,
10049 D,TAIN,Toma de Anclaje Inferior,,,,,,
11237 I,DIMA,Dimensional Abierto,470.0,,,,,
11237 I,DIMR,Dimensional Carrera,150.0,,,,,
11237 I,DIMC,Dimensional Cerrado,320.0,,,,,
11237 I,TAIN,Toma de Anclaje Inferior,,,,,,
11237 I,TASU,Toma de Anclaje Superior,,,,,,
10050 I,DIMA,Dimensional Abierto,560.0,,,,,
10050 I,DIMR,Dimensional Carrera,205.0,,,,,
10050 I,DIMC,Dimensional Cerrado,355.0,,,,,
10050 I,TAIN,Toma de Anclaje Inferior,,,,,,
10050 I,TASU,Toma de Anclaje Superior,,,,,,
23826,DIMA,Dimensional Abierto,500.0,,,,,
23826,DIMR,Dimensional Carrera,138.0,,,,,
23826,DIMC,Dimensional Cerrado,362.0,,,,,
23826,TAIN,Toma de Anclaje Inferior,,,,,,
23826,TASU,Toma de Anclaje Superior,,,,,,
23994,DIMA,Dimensional Abierto,500.0,,,,,
23994,DIMR,Dimensional Carrera,138.0,,,,,
23994,DIMC,Dimensional Cerrado,362.0,,,,,
23994,TAIN,Toma de Anclaje Inferior,,,,,,
23994,TASU,Toma de Anclaje Superior,,,,,,
23944,DIMA,Dimensional Abierto,500.0,,,,,
23944,DIMR,Dimensional Carrera,138.0,,,,,
23944,DIMC,Dimensional Cerrado,362.0,,,,,
23944,TAIN,Toma de Anclaje Inferior,,,,,,
23944,TASU,Toma de Anclaje Superior,,,,,,
R6652,DIMA,Dimensional Abierto,579.0,,,,,
R6652,DIMR,Dimensional Carrera,178.0,,,,,
R6652,DIMC,Dimensional Cerrado,401.0,,,,,
R6652,TASU,Toma de Anclaje Superior,,,,,,
R6652,TAIN,Toma de Anclaje Inferior,,,,,,
43080,DIMA,Dimensional Abierto,531.0,,,,,
43080,DIMR,Dimensional Carrera,152.0,,,,,
43080,DIMC,Dimensional Cerrado,461.0,,,,,
43080,TASU,Toma de Anclaje Superior,,,,,,
43080,TAIN,Toma de Anclaje Inferior,,,,,,
23454,DIMA,Dimensional Abierto,547.0,,,,,
23454,DIMR,Dimensional Carrera,191.0,,,,,
23454,DIMC,Dimensional Cerrado,356.0,,,,,
23454,TASU,Toma de Anclaje Superior,,,,,,
23454,TAIN,Toma de Anclaje Inferior,,,,,,
42057,DIMA,Dimensional Abierto,318.0,,,,,
42057,DIMR,Dimensional Carrera,90.0,,,,,
42057,DIMC,Dimensional Cerrado,228.0,,,,,
42057,TAIN,Toma de Anclaje Inferior,,,,,,
42057,TASU,Toma de Anclaje Superior,,,,,,
G52020,DIMA,Dimensional Abierto,449.0,,,,,
G52020,DIMR,Dimensional Carrera,145.0,,,,,
G52020,DIMC,Dimensional Cerrado,304.0,,,,,
G52020,TASU,Toma de Anclaje Superior,,,,,,
G52020,TAIN,Toma de Anclaje Inferior,,,,,,
G16507,DIMA,Dimensional Abierto,489.0,,,,,
G16507,DIMR,Dimensional Carrera,177.0,,,,,
G16507,DIMC,Dimensional Cerrado,312.0,,,,,
G16507,TASU,Toma de Anclaje Superior,,,,,,
11119,DIMC,Dimensional Cerrado,321.0,,,,,
11119,TAIN,Toma de Anclaje Inferior,0.0,,,,,
11119,TASU,Toma de Anclaje Superior,0.0,,,,,
11119,DIMR,Dimensional Carrera,148.0,,,,,
11119,DIMA,Dimensional Abierto,469.0,,,,,
R3751,DIMA,Dimensional Abierto,594.0,,,,,
R3751,DIMC,Dimensional Cerrado,398.0,,,,,
R3751,TASU,Toma de Anclaje Superior,0.0,,,,,
R3751,TAIN,Toma de Anclaje Inferior,0.0,,,,,
R3751,DIMR,Dimensional Carrera,196.0,,,,,
11190,DIMR,Dimensional Carrera,174.0,,,,,
11190,TAIN,Toma de Anclaje Inferior,,,,,,
11190,TASU,Toma de Anclaje Superior,,,,,,
11190,DIMA,Dimensional Abierto,509.0,,,,,
11190,DIMC,Dimensional Cerrado,335.0,,,,,
16245 I,DIMA,Dimensional Abierto,484.0,,,,,
16245 I,DIMC,Dimensional Cerrado,336.0,,,,,
16245 I,DIMR,Dimensional Carrera,148.0,,,,,
16245 I,TAIN,Toma de Anclaje Inferior,,,,,,
16245 I,TASU,Toma de Anclaje Superior,,,,,,
16244 D,DIMA,Dimensional Abierto,484.0,,,,,
16244 D,DIMR,Dimensional Carrera,148.0,,,,,
16244 D,DIMC,Dimensional Cerrado,336.0,,,,,
16244 D,TAIN,Toma de Anclaje Inferior,,,,,,
16244 D,TASU,Toma de Anclaje Superior,,,,,,
16248 D,DIMA,Dimensional Abierto,536.0,,,,,
16248 D,DIMR,Dimensional Carrera,179.0,,,,,
16248 D,DIMC,Dimensional Cerrado,357.0,,,,,
16248 D,TAIN,Toma de Anclaje Inferior,,,,,,
16248 D,TASU,Toma de Anclaje Superior,,,,,,
16248 D,REM,Reemplazado por,,,,,,
16249 I,DIMA,Dimensional Abierto,536.0,,,,,
16249 I,DIMR,Dimensional Carrera,179.0,,,,,
16249 I,DIMC,Dimensional Cerrado,357.0,,,,,
16249 I,TAIN,Toma de Anclaje Inferior,,,,,,
16249 I,TASU,Toma de Anclaje Superior,,,,,,
16249 I,REM,Reemplazado por,,,,,,
G2101,DIMA,Dimensional Abierto,584.0,,,,,
G2101,DIMC,Dimensional Cerrado,365.0,,,,,
G2101,DIMR,Dimensional Carrera,219.0,,,,,
G2101,TASU,Toma de Anclaje Superior,,,,,,
G2101,TAIN,Toma de Anclaje Inferior,,,,,,
R3412,DIMA,Dimensional Abierto,465.0,,,,,
R3412,DIMR,Dimensional Carrera,163.0,,,,,
R3412,DIMC,Dimensional Cerrado,302.0,,,,,
R3412,TAIN,Toma de Anclaje Inferior,,,,,,
R3412,TASU,Toma de Anclaje Superior,,,,,,
R3745,DIMA,Dimensional Abierto,604.0,,,,,
R3745,DIMR,Dimensional Carrera,211.0,,,,,
R3745,DIMC,Dimensional Cerrado,393.0,,,,,
R3745,TAIN,Toma de Anclaje Inferior,,,,,,
R3745,TASU,Toma de Anclaje Superior,,,,,,
G8316,DIMA,Dimensional Abierto,494.0,,,,,
G8316,DIMR,Dimensional Carrera,186.0,,,,,
G8316,DIMC,Dimensional Cerrado,308.0,,,,,
G8316,TAIN,Toma de Anclaje Inferior,,,,,,
G8316,TASU,Toma de Anclaje Superior,,,,,,
G43145,DIMA,Dimensional Abierto,483.0,,,,,
G43145,DIMR,Dimensional Carrera,155.0,,,,,
G43145,DIMC,Dimensional Cerrado,328.0,,,,,
G43145,TAIN,Toma de Anclaje Inferior,,,,,,
G43145,TASU,Toma de Anclaje Superior,,,,,,
43081,DIMA,Dimensional Abierto,500.0,,,,,
43081,DIMR,Dimensional Carrera,109.0,,,,,
43081,DIMC,Dimensional Cerrado,391.0,,,,,
43081,TAIN,Toma de Anclaje Inferior,,,,,,
43081,TASU,Toma de Anclaje Superior,,,,,,
11642,DIMA,Dimensional Abierto,530.0,,,,,
11642,DIMR,Dimensional Carrera,164.0,,,,,
11642,DIMC,Dimensional Cerrado,366.0,,,,,
11642,TAIN,Toma de Anclaje Inferior,,,,,,
11642,TASU,Toma de Anclaje Superior,,,,,,
10051 D,DIMR,Dimensional Carrera,147.0,,,,,
10051 D,DIMA,Dimensional Abierto,447.0,,,,,
10051 D,DIMC,Dimensional Cerrado,300.0,,,,,
10051 D,TASU,Toma de Anclaje Superior,,,,,,
10051 D,TAIN,Toma de Anclaje Inferior,,,,,,
10051 D,REM,Reemplazado por,,,,,,
10052 I,DIMR,Dimensional Carrera,147.0,,,,,
10052 I,DIMA,Dimensional Abierto,447.0,,,,,
10052 I,DIMC,Dimensional Cerrado,300.0,,,,,
10052 I,TASU,Toma de Anclaje Superior,,,,,,
10052 I,TAIN,Toma de Anclaje Inferior,,,,,,
10052 I,REM,Reemplazado por,,,,,,
11549,DIMA,Dimensional Abierto,441.0,,,,,
11549,DIMR,Dimensional Carrera,170.0,,,,,
11549,DIMC,Dimensional Cerrado,271.0,,,,,
11549,TASU,Toma de Anclaje Superior,,,,,,
11550,DIMA,Dimensional Abierto,441.0,,,,,
11550,DIMR,Dimensional Carrera,170.0,,,,,
11550,DIMC,Dimensional Cerrado,271.0,,,,,
11550,TASU,Toma de Anclaje Superior,,,,,,
11754,DIMA,Dimensional Abierto,495.0,,,,,
11754,DIMR,Dimensional Carrera,164.0,,,,,
11754,DIMC,Dimensional Cerrado,331.0,,,,,
11754,TASU,Toma de Anclaje Superior,,,,,,
G2217,DIMA,Dimensional Abierto,652.0,,,,,
G2217,DIMC,Dimensional Cerrado,393.3,,,,,
G2217,DIMR,Dimensional Carrera,258.7,,,,,
G2217,TAIN,Toma de Anclaje Inferior,,,,,,
G2217,TASU,Toma de Anclaje Superior,,,,,,
G2217,REM,Reemplazado por,,,,,,
16288,DIMA,Dimensional Abierto,444.0,,,,,
16288,DIMC,Dimensional Cerrado,302.0,,,,,
16288,DIMR,Dimensional Carrera,142.0,,,,,
16288,TASU,Toma de Anclaje Superior,,,,,,
16288,TAIN,Toma de Anclaje Inferior,,,,,,
16288,REM,Reemplazado por,,,,,,
16574,DIMA,Dimensional Abierto,539.0,,,,,
16574,DIMC,Dimensional Cerrado,365.0,,,,,
16574,DIMR,Dimensional Carrera,174.0,,,,,
16574,TAIN,Toma de Anclaje Inferior,,,,,,
16574,TASU,Toma de Anclaje Superior,,,,,,
16575,DIMA,Dimensional Abierto,493.0,,,,,
16575,DIMC,Dimensional Cerrado,338.0,,,,,
16575,TASU,Toma de Anclaje Superior,0.0,,,,,
16575,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16575,DIMR,Dimensional Carrera,155.0,,,,,
16599,DIMA,Dimensional Abierto,530.0,,,,,
16599,DIMC,Dimensional Cerrado,357.0,,,,,
16599,TASU,Toma de Anclaje Superior,0.0,,,,,
16599,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16599,DIMR,Dimensional Carrera,173.0,,,,,
16603 D,DIMR,Dimensional Carrera,170.0,,,,,
16603 D,DIMA,Dimensional Abierto,520.0,,,,,
16603 D,DIMC,Dimensional Cerrado,350.0,,,,,
16603 D,TASU,Toma de Anclaje Superior,,,,,,
16603 D,TAIN,Toma de Anclaje Inferior,,,,,,
16603 D,REM,Reemplazado por,,,,,,
16604 I,DIMR,Dimensional Carrera,170.0,,,,,
16604 I,DIMA,Dimensional Abierto,520.0,,,,,
16604 I,DIMC,Dimensional Cerrado,350.0,,,,,
16604 I,TASU,Toma de Anclaje Superior,,,,,,
16604 I,TAIN,Toma de Anclaje Inferior,,,,,,
16604 I,REM,Reemplazado por,,,,,,
16607,DIMA,Dimensional Abierto,530.0,,,,,
16607,DIMC,Dimensional Cerrado,366.0,,,,,
16607,TASU,Toma de Anclaje Superior,0.0,,,,,
16607,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16607,DIMR,Dimensional Carrera,164.0,,,,,
16670,DIMA,Dimensional Abierto,537.0,,,,,
16670,DIMC,Dimensional Cerrado,364.0,,,,,
16670,TASU,Toma de Anclaje Superior,0.0,,,,,
16670,TAIN,Toma de Anclaje Inferior,0.0,,,,,
16670,DIMR,Dimensional Carrera,173.0,,,,,
16685 D,DIMR,Dimensional Carrera,170.0,,,,,
16685 D,DIMA,Dimensional Abierto,520.0,,,,,
16685 D,DIMC,Dimensional Cerrado,350.0,,,,,
16685 D,TASU,Toma de Anclaje Superior,,,,,,
16685 D,TAIN,Toma de Anclaje Inferior,,,,,,
16685 D,REM,Reemplazado por,,,,,,
16686 I,DIMR,Dimensional Carrera,170.0,,,,,
16686 I,DIMA,Dimensional Abierto,520.0,,,,,
16686 I,DIMC,Dimensional Cerrado,350.0,,,,,
16686 I,TASU,Toma de Anclaje Superior,,,,,,
16686 I,TAIN,Toma de Anclaje Inferior,,,,,,
16686 I,REM,Reemplazado por,,,,,,
16696 D,DIMR,Dimensional Carrera,212.0,,,,,
16696 D,DIMA,Dimensional Abierto,638.0,,,,,
16696 D,DIMC,Dimensional Cerrado,426.0,,,,,
16696 D,TASU,Toma de Anclaje Superior,,,,,,
16696 D,TAIN,Toma de Anclaje Inferior,,,,,,
16697 I,DIMR,Dimensional Carrera,212.0,,,,,
16697 I,DIMA,Dimensional Abierto,638.0,,,,,
16697 I,DIMC,Dimensional Cerrado,426.0,,,,,
16697 I,TASU,Toma de Anclaje Superior,,,,,,
16697 I,TAIN,Toma de Anclaje Inferior,,,,,,
16698 D,DIMR,Dimensional Carrera,203.0,,,,,
16698 D,DIMA,Dimensional Abierto,623.0,,,,,
16698 D,DIMC,Dimensional Cerrado,420.0,,,,,
16698 D,TASU,Toma de Anclaje Superior,,,,,,
16698 D,TAIN,Toma de Anclaje Inferior,,,,,,
16699 I,DIMR,Dimensional Carrera,203.0,,,,,
16699 I,DIMA,Dimensional Abierto,623.0,,,,,
16699 I,DIMC,Dimensional Cerrado,420.0,,,,,
16699 I,TASU,Toma de Anclaje Superior,,,,,,
16699 I,TAIN,Toma de Anclaje Inferior,,,,,,
23782,DIMA,Dimensional Abierto,488.0,,,,,
23782,DIMC,Dimensional Cerrado,336.0,,,,,
23782,DIMR,Dimensional Carrera,152.0,,,,,
23782,TASU,Toma de Anclaje Superior,,,,,,
23782,TAIN,Toma de Anclaje Inferior,,,,,,
23794,DIMA,Dimensional Abierto,392.0,,,,,
23794,DIMC,Dimensional Cerrado,265.0,,,,,
23794,DIMR,Dimensional Carrera,127.0,,,,,
23794,TASU,Toma de Anclaje Superior,,,,,,
23794,TAIN,Toma de Anclaje Inferior,,,,,,
23795,DIMA,Dimensional Abierto,612.0,,,,,
23795,DIMC,Dimensional Cerrado,400.0,,,,,
23795,DIMR,Dimensional Carrera,212.0,,,,,
23795,TASU,Toma de Anclaje Superior,,,,,,
23795,TAIN,Toma de Anclaje Inferior,,,,,,
23804,DIMA,Dimensional Abierto,610.0,,,,,
