Codigo,Marca,Modelo,Posicion,Linea,Aplica_por_anos,Ano_inicial,Ano_fin,Observaciones
808534MM,HYUNDAI,Creta,Delantero Derecho,Línea Liviana,SI,01-2016,,
808615MM,HYUNDAI,I30,Delantero Izquierdo,Línea Liviana,SI,01-2013,12-2016,
808616MM,HYUNDAI,I30,Delantero Derecho,Línea Liviana,SI,01-2013,12-2016,
808126MM,KIA,PICANTO,Delantero Derecho,Línea Liviana,SI,01-2006,12-2011,
808127MM,KIA,PICANTO,Delantero Izquierdo,Línea Liviana,SI,01-2006,12-2011,
334136MM,KIA,SOUL,T,Línea Liviana,SI,01-2009,12-2014,
334553MM,CHERY,QQ,T,Línea Liviana,SI,01-2016,,
808411MM,CHRYSLER,PT CRUISER,D,Línea Liviana,SI,01-2001,12-2010,
808199MM,DAEWOO,MATIZ,Delantero Derecho,Línea Liviana,SI,01-1998,,
808200MM,DAEWOO,MATIZ,Delantero Izquierdo,Línea Liviana,SI,01-1998,,
334564MM,DODGE,JOURNEY 2.4 L4 - 3.0 V6,D,Línea Liviana,SI,01-2009,12-2013,
G2122,HYUNDAI,SANTA FE NF/CM,T,Línea Liviana,SI,01-2006,12-2012,
G2122,KIA,SORENTO,T,Línea Liviana,SI,01-2010,,
11522,CITRÖEN,C15 DIESEL,D,Línea Liviana,SI,01-1985,,
11522,PEUGEOT,205 CABRIOLET CTI,D,Línea Liviana,SI,01-1986,12-1999,
11522,PEUGEOT,205 FOURGONNETTE  CAR DERIVED VAN 1.8 DIESEL ->CH.NO. 25434222,D,Línea Liviana,SI,03-1994,,
11522,PEUGEOT,309 BERLINE ALL EX GTI,D,Línea Liviana,SI,01-1985,12-1989,
11522,PEUGEOT,309 BERLINE ALL EX GTI-1.9-TURBO DIESEL,Delantero Izquierdo,Línea Liviana,SI,01-1989,12-1994,
11522,PEUGEOT,309 BERLINE ALL EX GTI-1.9-TURBO DIESEL,Delantero Derecho,Línea Liviana,SI,01-1989,12-1994,
11522,CITRÖEN,"C SERIES C15 CD VAN DIESEL, PETROL",D,Línea Liviana,SI,01-1985,,
16703 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),T,Línea Liviana,SI,07-1989,06-1991,
16703 D,SUBARU,LEGACY BERLINE (4X4) 1.8-2.2 EX AIR SUSP.,T,Línea Liviana,SI,01-1990,12-1991,
16703 D,SUBARU,LEGACY ESTATE (4X4) 1.8-2.2 EX AIR SUSP.,T,Línea Liviana,SI,01-1990,12-1991,
16704 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),T,Línea Liviana,SI,07-1989,06-1991,
16704 I,SUBARU,LEGACY BERLINE (4X4) 1.8-2.2 EX AIR SUSP.,T,Línea Liviana,SI,01-1990,12-1991,
16704 I,SUBARU,LEGACY ESTATE (4X4) 1.8-2.2 EX AIR SUSP.,T,Línea Liviana,SI,01-1990,12-1991,
11753,PEUGEOT,406 (no susp.electrónica),Delantero Derecho,Línea Liviana,SI,01-1995,,
11710,ROVER,214/216/220D/200VI,D,Línea Liviana,SI,01-1996,,
11654,RENAULT,LAGUNA  2.0 / 1.8,D,Línea Liviana,SI,01-1994,12-2000,
11654,RENAULT,LAGUNA NEVADA,D,Línea Liviana,SI,07-1995,12-2000,
16721,FORD,MONDEO,D,Línea Liviana,SI,11-1996,11-2000,
16721,FORD,MONDEO RURAL,D,Línea Liviana,SI,11-1996,11-2000,
11236 D,HYUNDAI,ACCENT 97,D,Línea Liviana,SI,06-1997,12-1999,
11236 D,HYUNDAI,ACCENT,D,Línea Liviana,SI,01-1994,05-1997,
10049 D,HYUNDAI,ACCENT,T,Línea Liviana,SI,01-1994,05-1997,TRASERO DERECHO
11237 I,HYUNDAI,ACCENT 97,D,Línea Liviana,SI,06-1997,12-1999,
11237 I,HYUNDAI,ACCENT,D,Línea Liviana,SI,01-1994,05-1997,
10050 I,HYUNDAI,ACCENT,T,Línea Liviana,SI,01-1994,05-1997,TRASERO IZQUIERDO
23826,ROVER,414-416 SEDAN,T,Línea Liviana,SI,01-1992,08-1995,
23826,ROVER,418 / 420 DIESEL RURAL,T,Línea Liviana,SI,01-1994,,
23826,ROVER,418 / 420 DIESEL SEDAN,T,Línea Liviana,SI,01-1992,12-1995,
23826,ROVER,214 / 216,T,Línea Liviana,SI,01-1992,12-1995,
23826,HONDA,CIVIC MA8 - MA9 - MB1,T,Línea Liviana,SI,01-1996,01-2001,
23994,ROVER,414-416 SEDAN,T,Línea Liviana,SI,01-1996,12-1999,
23994,ROVER,420 D / 420 I,T,Línea Liviana,SI,09-1995,12-1999,
23944,ROVER,414-416 SEDAN,T,Línea Liviana,SI,01-1996,12-1999,
23944,ROVER,420 D / 420 I,T,Línea Liviana,SI,09-1995,12-1999,
R6652,PEUGEOT,406 (no susp.electrónica),T,Línea Liviana,SI,01-1995,,
43080,MERCEDES BENZ,"C220 D, 220 D, 250 D (W202)",D,Línea Liviana,SI,01-1993,12-2000,
23454,BMW,316i / 318TDS / 318 TI (E36),T,Línea Liviana,SI,01-1994,12-2001,
42057,ALFA ROMEO,145 - 146 TD,T,Línea Liviana,SI,01-1994,01-1997,
42057,ALFA ROMEO,"145-146 - 1.4, 1.6, 1.7 16V",T,Línea Liviana,SI,01-1997,01-2001,
42057,ALFA ROMEO,155 V6 / 2.5 TD,T,Línea Liviana,SI,01-1995,12-1997,
42057,ALFA ROMEO,"145-146 1.4TS 16V, 1.9 TDS",T,Línea Liviana,SI,01-1997,01-2001,
42057,ALFA ROMEO,"145-146 1.6TS 16V, 1.8TS 16V, 2.0TS 16V",T,Línea Liviana,SI,01-1994,01-1997,
42057,ALFA ROMEO,155 (EXCL.V6 y 2.5 TD),T,Línea Liviana,SI,01-1995,12-1997,
G52020,FORD,MONDEO RURAL,T,Línea Liviana,SI,11-1996,11-2000,
G8119,TOYOTA,COROLLA,D,Línea Liviana,SI,01-2009,,
G16507,MERCEDES BENZ,"190, 190D, 190E",D,Línea Liviana,SI,01-1983,12-1993,
11119,KIA,PRIDE,D,Línea Liviana,SI,01-1996,12-2002,
11119,MAZDA,121,D,Línea Liviana,SI,01-1986,12-1990,
11119,MAZDA,121 (J) ALL,D,Línea Liviana,SI,01-1986,12-1991,
11119,KIA,PRIDE ALL,D,Línea Liviana,SI,02-1996,,
R3751,KIA,PRIDE,T,Línea Liviana,SI,01-1996,12-2002,
R3751,MAZDA,121,T,Línea Liviana,SI,01-1986,12-1990,
R3751,MAZDA,121 (J) ALL,T,Línea Liviana,SI,01-1986,12-1991,
11190,RENAULT,CLIO 1.4 IMPORTADO,D,Línea Liviana,SI,01-1990,,
11190,RENAULT,CLIO BERLINE 1.1-1.2-1.4 EX 1.4 AUT.,D,Línea Liviana,SI,01-1990,07-1997,
11190,RENAULT,CLIO BERLINE 1.2-1.4,D,Línea Liviana,SI,07-1997,12-1998,
11190,RENAULT,CLIO BERLINE 1.4 AUT.,D,Línea Liviana,SI,01-1990,07-1997,
16245 I,HYUNDAI,ELANTRA / LANTRA,D,Línea Liviana,SI,05-1995,08-2000,
16244 D,HYUNDAI,ELANTRA / LANTRA,D,Línea Liviana,SI,05-1995,08-2000,
16248 D,HYUNDAI,ELANTRA / LANTRA,T,Línea Liviana,SI,05-1995,08-2000,
16249 I,HYUNDAI,ELANTRA / LANTRA,T,Línea Liviana,SI,05-1995,08-2000,
G2101,VOLKSWAGEN,VENTO DIAM. CARTER 50 MM,T,Línea Liviana,NO,,,
G2101,VOLKSWAGEN,PASSAT  FSi/TFSi/TDI (B6),T,Línea Liviana,SI,03-2005,,
G2101,VOLKSWAGEN,SCIROCCO,T,Línea Liviana,SI,05-2012,01-2017,
G2101,VOLKSWAGEN,VENTO DIAM. CARTER 55 MM,T,Línea Liviana,NO,,,
G2101,SEAT,LEON (DIAM.55 MM),T,Línea Liviana,SI,01-2005,12-2012,
G2101,SEAT,LEON (DIAM.50 MM),T,Línea Liviana,SI,01-2005,12-2012,
R3412,VOLVO,740 - 760,T,Línea Liviana,SI,01-1982,12-1992,
R3745,VOLKSWAGEN,PASSAT 1.9 D,T,Línea Liviana,SI,01-1991,05-1997,
R3745,VOLKSWAGEN,PASSAT 2.0,T,Línea Liviana,SI,01-1993,05-1997,
R3745,VOLKSWAGEN,PASSAT BERLINE 2.0 / 1.8 VR6 (exc. HD air susp.),T,Línea Liviana,SI,01-1991,12-1996,
G8316,PEUGEOT,605,D,Línea Liviana,SI,01-1989,12-1995,
G43145,PEUGEOT,605,T,Línea Liviana,SI,01-1989,12-1995,
43081,MERCEDES BENZ,"C220 D, 220 D, 250 D (W202)",T,Línea Liviana,SI,01-1993,12-2000,
11642,VOLKSWAGEN,PASSAT 1.9 D,D,Línea Liviana,SI,01-1991,05-1997,
11642,VOLKSWAGEN,PASSAT 2.0,D,Línea Liviana,SI,01-1993,05-1997,
10051 D,DAIHATSU,MOVE,D,Línea Liviana,SI,01-1997,,
10052 I,DAIHATSU,MOVE,D,Línea Liviana,SI,01-1997,,
11549,ROVER,214 / 216,Delantero Derecho,Línea Liviana,SI,01-1992,12-1995,
11549,ROVER,414-416 SEDAN,Delantero Derecho,Línea Liviana,SI,01-1992,08-1995,
11550,ROVER,414-416 SEDAN,Delantero Izquierdo,Línea Liviana,SI,01-1992,08-1995,
11550,ROVER,214 / 216,Delantero Izquierdo,Línea Liviana,SI,01-1992,12-1995,
11754,PEUGEOT,406 (no susp.electrónica),Delantero Izquierdo,Línea Liviana,SI,01-1995,,
G2217,PEUGEOT,308 (5 puertas),T,Línea Liviana,NO,,,
G2217,PEUGEOT,408,T,Línea Liviana,NO,,,
G2217,CITRÖEN,C4 LOUNGE,T,Línea Liviana,NO,,,
16288,RENAULT,TWINGO (SIN BARRA ESTABILIZ),D,Línea Liviana,SI,01-1994,08-2000,SIN BARRA ESTABILIZADORA
16574,ALFA ROMEO,ALFA 164 3.0 V6 LEFT HAND DRIVE,D,Línea Liviana,SI,01-1990,12-1998,
16574,ALFA ROMEO,ALFA 164 3.0 V6 RIGHT HAND DRIVE,D,Línea Liviana,SI,10-1990,12-1998,
16574,ALFA ROMEO,ALFA 164 T SPARK 2.0-V6 TURBO-3.0 V6-TD,D,Línea Liviana,SI,10-1990,12-1998,
16574,ALFA ROMEO,164 3.0 V6 / T SPARK 2.0 / TD,D,Línea Liviana,SI,10-1990,12-1998,
16575,DODGE,2000 GTX (CANADIAN) ALL (4X4),D,Línea Liviana,SI,01-1989,12-1993,
16575,PLYMOUTH,COLT VISTA ESTATE (4X2),D,Línea Liviana,SI,01-1992,12-1994,
16575,EAGLE,SUMMIT ESTATE (4X2),D,Línea Liviana,SI,01-1992,12-1996,
16575,MITSUBISHI,SPACE WAGON /RUNNER (4X2),D,Línea Liviana,SI,04-1991,06-1998,
16599,ALFA ROMEO,ALFA 155 2.0 TURBO (4X4) EX ELECTR.SUSP.,D,Línea Liviana,SI,01-1991,12-1996,
16599,ALFA ROMEO,ALFA 155 2500 V6-2.5TD,D,Línea Liviana,SI,01-1991,12-1995,
16599,ALFA ROMEO,ALFA 155 2500V6-2.5TD  EX ELECTR.SUSP.,D,Línea Liviana,SI,01-1995,12-1997,
16599,FIAT,"BRAVO, BRAVA SPORT PACK",D,Línea Liviana,SI,01-1995,,
16599,ALFA ROMEO,155 2.5 TD / V6,D,Línea Liviana,SI,01-1991,12-1995,
16599,ALFA ROMEO,155 V6 / 2.5 TD,D,Línea Liviana,SI,01-1995,12-1997,
16603 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),D,Línea Liviana,SI,07-1989,06-1991,
16603 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,D,Línea Liviana,SI,07-1991,12-1993,
16603 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),D,Línea Liviana,SI,07-1989,06-1991,
16603 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,D,Línea Liviana,SI,07-1991,12-1993,
16604 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),D,Línea Liviana,SI,07-1989,06-1991,
16604 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,D,Línea Liviana,SI,07-1989,06-1991,
16604 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),D,Línea Liviana,SI,07-1989,06-1991,
16604 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,D,Línea Liviana,SI,07-1991,12-1993,
16607,VOLKSWAGEN,PASSAT BERLINE 2.0 16V-VR6  EX HD-AIR SUSP.,D,Línea Liviana,SI,01-1993,12-1996,
16607,VOLKSWAGEN,PASSAT BERLINE 2.8 VR6,D,Línea Liviana,SI,01-1991,12-1993,
16607,VOLKSWAGEN,PASSAT BERLINE HD,D,Línea Liviana,SI,01-1991,12-1996,
16607,VOLKSWAGEN,PASSAT BERLINE SYNCRO (4X4)  EX HD-AIR SUSP.,D,Línea Liviana,SI,01-1993,12-1996,
16607,VOLKSWAGEN,PASSAT VARIANT ESTATE 2.0 16V-VR6  EX HD-AIR SUSP.,D,Línea Liviana,SI,01-1993,05-1997,
16607,VOLKSWAGEN,PASSAT VARIANT ESTATE 2.8 VR6 EX AIR SUSP.,D,Línea Liviana,SI,01-1991,12-1993,
16607,VOLKSWAGEN,PASSAT VARIANT ESTATE HD EX SYNCRO,D,Línea Liviana,SI,01-1993,09-1996,
16607,VOLKSWAGEN,PASSAT VARIANT ESTATE SYNCRO (4X4)  EX HD-AIR SUSP.,D,Línea Liviana,SI,01-1993,08-1997,
16607,VOLKSWAGEN,PASSAT BERLINE 2.0 / 1.8 VR6 (exc. HD air susp.),D,Línea Liviana,SI,01-1991,12-1996,
16670,ALFA ROMEO,"145-146 1.4TS 16V, 1.9 TDS",D,Línea Liviana,SI,01-1997,,
16670,ALFA ROMEO,145 - 146 TD,D,Línea Liviana,SI,01-1994,01-1997,
16685 D,SUBARU,LEGACY 2.0/2.2 (4X2),D,Línea Liviana,SI,01-1994,08-1998,
16685 D,SUBARU,LEGACY 2.0/2.2 (4X4),D,Línea Liviana,SI,01-1994,09-1996,
16686 I,SUBARU,LEGACY 2.0/2.2 (4X2),D,Línea Liviana,SI,01-1994,09-1998,
16686 I,SUBARU,LEGACY 2.0/2.2 (4X4),D,Línea Liviana,SI,01-1994,09-1998,
16696 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),T,Línea Liviana,SI,07-1989,06-1991,
16697 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),T,Línea Liviana,SI,07-1989,06-1991,
16698 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,T,Línea Liviana,SI,07-1991,12-1993,
16698 D,SUBARU,LEGACY 2.0/2.2 (4X2),T,Línea Liviana,SI,01-1994,09-1998,
16698 D,SUBARU,"IMPREZA BERLINE, COUPE ALL (4X2)",T,Línea Liviana,SI,10-1992,12-1994,
16698 D,SUBARU,IMPREZA ESTATE ALL (4X2),T,Línea Liviana,SI,10-1992,12-1994,
16698 D,SUBARU,LEGACY BERLINE (4X2) 1.6-1.8-2.0,T,Línea Liviana,SI,01-1992,12-1993,
16698 D,SUBARU,LEGACY BERLINE (4X2) ALL EX AIR SUSP.,T,Línea Liviana,SI,01-1994,06-1998,
16698 D,SUBARU,LEGACY ESTATE (4X2) 1.6-1.8-2.0,T,Línea Liviana,SI,01-1992,12-1993,
16698 D,SUBARU,LEGACY ESTATE (4X2) ALL EX AIR SUSP.,T,Línea Liviana,SI,01-1994,06-1998,
16699 I,SUBARU,LEGACY 2.0/2.2 (4X2),T,Línea Liviana,SI,01-1994,09-1998,
16699 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,T,Línea Liviana,SI,07-1991,12-1993,
16699 I,SUBARU,"IMPREZA BERLINE, COUPE ALL (4X2)",T,Línea Liviana,SI,10-1992,12-1994,
16699 I,SUBARU,IMPREZA ESTATE ALL (4X2),T,Línea Liviana,SI,10-1992,12-1994,
16699 I,SUBARU,LEGACY BERLINE (4X2) 1.6-1.8-2.0,T,Línea Liviana,SI,01-1992,12-1993,
16699 I,SUBARU,LEGACY BERLINE (4X2) ALL EX AIR SUSP.,T,Línea Liviana,SI,01-1994,06-1998,
16699 I,SUBARU,LEGACY ESTATE (4X2) 1.6-1.8-2.0,T,Línea Liviana,SI,01-1992,12-1993,
16699 I,SUBARU,LEGACY ESTATE (4X2) ALL EX AIR SUSP.,T,Línea Liviana,SI,01-1994,06-1998,
23782,HONDA,"CIVIC (BALLADE) BERLINE, HATCHBACK 1300-1500-1600 W/REAR SPEC MTG",T,Línea Liviana,SI,01-1991,12-1996,
23782,HONDA,CIVIC (BALLADE) CRX COUPE 1600 (EG2-EH6),T,Línea Liviana,SI,01-1992,,
23782,HONDA,CIVIC (BALLADE) COUPE 1500-1600 (EJ1/2) 2 DOORS,T,Línea Liviana,SI,01-1994,12-1996,
23782,HONDA,CIVIC EG / EH,T,Línea Liviana,SI,01-1991,12-1995,
23794,ROVER,620,D,Línea Liviana,SI,01-1993,12-1996,
23794,ROVER,600 SERIES ALL,D,Línea Liviana,SI,01-1993,12-1996,
23794,HONDA,ACCORD/VIGOR BERLINE 2.0 (TYPE CC7),D,Línea Liviana,SI,01-1993,01-1996,
23795,ROVER,620,T,Línea Liviana,SI,01-1993,12-1996,
23795,ROVER,600 SERIES ALL,T,Línea Liviana,SI,01-1993,12-1996,
23795,HONDA,ACCORD/VIGOR BERLINE 2.0 (TYPE CC7),T,Línea Liviana,SI,01-1993,01-1996,
23804,HONDA,PRELUDE,T,Línea Liviana,SI,01-1988,12-1997,
23804,HONDA,PRELUDE TYPE BB1/2/3,T,Línea Liviana,SI,01-1992,12-1997,
23804,HONDA,PRELUDE TYPE BB5/6/8/9,T,Línea Liviana,SI,01-1997,,
26655,AUDI,A4,D,Línea Liviana,SI,01-1995,12-1999,
26655,AUDI,A6,D,Línea Liviana,SI,01-1997,04-2000,
26655,AUDI,A4 AVANT ESTATE 1.6-1.8-1.9-2.4-2.5-2.8 HD,D,Línea Liviana,SI,02-1999,,
26655,AUDI,A4 AVANT ESTATE 1.8-1.9-2.4-2.5-2.8 QUATTRO HD,D,Línea Liviana,SI,02-1999,,
26655,AUDI,A4 AVANT ESTATE HD EX QUATTRO,D,Línea Liviana,SI,01-1996,12-1999,
26655,AUDI,A4 AVANT ESTATE QUATTRO HD,D,Línea Liviana,SI,01-1996,12-1999,
26655,AUDI,A4 BERLINE 1.6-1.8-1.9-2.4-2.5-2.8 HD,D,Línea Liviana,SI,02-1999,,
26655,AUDI,A4 BERLINE 1.8-1.9-2.4-2.5-2.8 QUATTRO HD,D,Línea Liviana,SI,02-1999,,
26655,AUDI,A4 BERLINE HD EX QUATTRO,D,Línea Liviana,SI,01-1995,12-1999,
26655,AUDI,A4 BERLINE QUATTRO HD,D,Línea Liviana,SI,01-1995,12-1999,
26655,AUDI,A6 BERLINE-AVANT ESTATE 1.8-1.9-2.4-2.5-2.7-2.8  HD,D,Línea Liviana,SI,07-1997,12-1998,
26655,AUDI,A6 BERLINE-AVANT ESTATE 1.8-1.9-2.4-2.5-2.7-2.8 HD,D,Línea Liviana,SI,01-1999,,
26655,AUDI,A6 QUATTRO BERLINE-AVANT ESTATE 1.8-1.9-2.4-2.5-2.7-2.8 HD,D,Línea Liviana,SI,07-1997,12-1998,
26655,VOLKSWAGEN,PASSAT BERLINE HD EX SYNCRO,D,Línea Liviana,SI,10-1996,,
26655,VOLKSWAGEN,PASSAT BERLINE SYNCRO HD,D,Línea Liviana,SI,06-1997,,
26655,VOLKSWAGEN,PASSAT VARIANT ESTATE HD EX SYNCRO,D,Línea Liviana,SI,05-1997,,
26655,VOLKSWAGEN,PASSAT VARIANT ESTATE SYNCRO HD,D,Línea Liviana,SI,08-1997,,
26655,VOLKSWAGEN,PASSAT 1.9 TD / 2.0,D,Línea Liviana,SI,01-1996,09-1999,
43094,RENAULT,MEGANE BERLINE 2.0 16V,T,Línea Liviana,SI,09-1995,,
43094,RENAULT,MEGANE COUPE 2.0 16V,T,Línea Liviana,SI,01-1995,12-1995,
11377,CHERY,QQ,D,Línea Liviana,NO,,,
11377,DAEWOO,MATIZ,D,Línea Liviana,SI,04-1998,,
R3469,DAIHATSU,MOVE,T,Línea Liviana,SI,01-1997,,
R3469,CHEVROLET,SPARK,T,Línea Liviana,SI,01-2008,12-2010,
R6528,PEUGEOT,305 FOURGONNETTE ALL,T,Línea Liviana,SI,01-1978,12-1989,
R6528,CITRÖEN,"C SERIES C15 CD VAN DIESEL, PETROL",T,Línea Liviana,SI,01-1985,,
R6528,CITRÖEN,C SERIES C15 CAR DERIVED VAN EX DIESEL,T,Línea Liviana,SI,01-1985,05-1988,
R6528,CITRÖEN,C15 DIESEL,T,Línea Liviana,SI,01-1985,,
OYA24001 D,CHEVROLET,SPARK,D,Línea Liviana,SI,01-2008,12-2010,
OYA24002 I,CHEVROLET,SPARK,D,Línea Liviana,SI,01-2008,12-2010,
OYA10035,CHEVROLET,SPARK,T,Línea Liviana,SI,01-2008,12-2010,
G2106,TOYOTA,COROLLA,T,Línea Liviana,SI,01-2009,,
15060 D,HYUNDAI,ACCENT 97,T,Línea Liviana,SI,06-1997,12-1999,
15060 D,HYUNDAI,ACCENT,T,Línea Liviana,SI,01-2000,12-2005,
15061 I,HYUNDAI,ACCENT 97,T,Línea Liviana,SI,06-1997,12-1999,
15061 I,HYUNDAI,ACCENT,T,Línea Liviana,SI,01-2000,12-2005,
16375 D,PEUGEOT,307,D,Línea Liviana,NO,,,
16375 D,CITRÖEN,C4 (EXCEPTO LOUNGE),D,Línea Liviana,NO,,,
16376 I,PEUGEOT,307,D,Línea Liviana,NO,,,
16376 I,CITRÖEN,C4 (EXCEPTO LOUNGE),D,Línea Liviana,NO,,,
16646 I,TOYOTA,COROLLA,D,Línea Liviana,SI,01-1999,12-2002,
16269 D,TOYOTA,COROLLA,T,Línea Liviana,SI,01-1999,12-2002,
16270 I,TOYOTA,COROLLA,T,Línea Liviana,SI,01-1999,12-2002,
16645 D,TOYOTA,COROLLA,D,Línea Liviana,SI,01-1999,12-2002,
16473 D,HONDA,CIVIC 1.7 D,D,Línea Liviana,SI,01-2001,12-2002,
16474 I,HONDA,CIVIC 1.7 D,D,Línea Liviana,SI,01-2001,12-2002,
G7267 D,CITRÖEN,C4 (EXCEPTO LOUNGE),D,Línea Liviana,SI,01-2007,,
G7267 D,PEUGEOT,307,D,Línea Liviana,SI,01-2004,,
G7267 D,PEUGEOT,307 CC,D,Línea Liviana,SI,01-2003,,
G7268 I,CITRÖEN,C4 (EXCEPTO LOUNGE),D,Línea Liviana,SI,01-2007,,
G7268 I,PEUGEOT,307,D,Línea Liviana,SI,01-2004,,
G7268 I,PEUGEOT,307 CC,D,Línea Liviana,SI,01-2003,,
16312 D,HYUNDAI,ATOS,D,Línea Liviana,SI,10-1998,,
16313 I,HYUNDAI,ATOS,D,Línea Liviana,SI,10-1998,,
E4495,RENAULT,LAGUNA  2.0 / 1.8,D,Línea Liviana,SI,01-1994,12-2000,
E4495,RENAULT,LAGUNA NEVADA,D,Línea Liviana,SI,07-1995,12-2000,
22709,HYUNDAI,ATOS,T,Línea Liviana,SI,10-1998,,
11230 D,MAZDA,323,D,Línea Liviana,SI,04-1994,07-1998,
11231 I,MAZDA,323,D,Línea Liviana,SI,04-1994,07-1998,
11232 D,MAZDA,323,T,Línea Liviana,SI,04-1994,07-1998,
11233 I,MAZDA,323,T,Línea Liviana,SI,04-1994,07-1998,
16537,ALFA ROMEO,164 T.SPARK 2.0 / TURBO - 3.0 V6/ TD,D,Línea Liviana,SI,01-1987,10-1990,
43050,ALFA ROMEO,"33 - 1.3, 1.4,  1.5, 1.7, 1.8TD",T,Línea Liviana,SI,01-1990,12-1994,
16479 D,SUBARU,IMPREZA,D,Línea Liviana,SI,01-1993,07-1998,
16479 D,SUBARU,LEGACY 2.0/2.2 (4X2),D,Línea Liviana,SI,01-1994,09-1998,
16479 D,SUBARU,LEGACY 2.0/2.2 (4X4),D,Línea Liviana,SI,01-1994,09-1996,
16477 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),D,Línea Liviana,SI,07-1989,06-1991,
16477 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,D,Línea Liviana,SI,07-1991,12-1993,
16477 D,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),D,Línea Liviana,SI,07-1989,06-1991,
16477 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,D,Línea Liviana,SI,07-1991,12-1993,
16478 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x2),D,Línea Liviana,SI,07-1989,06-1991,
16478 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4X2,D,Línea Liviana,SI,07-1991,12-1993,
16478 I,SUBARU,LEGACY 1.6/1.8/2.0 (4x4),D,Línea Liviana,SI,07-1989,06-1991,
16478 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,D,Línea Liviana,SI,07-1991,12-1993,
16480 I,SUBARU,IMPREZA,D,Línea Liviana,SI,01-1993,07-1998,
16480 I,SUBARU,LEGACY 2.0/2.2 (4X2),D,Línea Liviana,SI,01-1994,09-1998,
16480 I,SUBARU,LEGACY 2.0/2.2 (4X4),D,Línea Liviana,SI,01-1994,09-1996,
16701 D,SUBARU,IMPREZA,T,Línea Liviana,SI,01-1993,07-1998,
16701 D,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,T,Línea Liviana,SI,07-1991,12-1993,
16701 D,SUBARU,LEGACY 2.0/2.2 (4X4),T,Línea Liviana,SI,01-1994,09-1996,
16702 I,SUBARU,IMPREZA,T,Línea Liviana,SI,01-1993,07-1998,
16702 I,SUBARU,LEGACY 1.6/1.8/2.0 - 4x4,T,Línea Liviana,SI,07-1991,12-1993,
16702 I,SUBARU,LEGACY 2.0/2.2 (4X4),T,Línea Liviana,SI,01-1994,09-1996,
MG251,VOLVO,740 - 760,D,Línea Liviana,SI,01-1982,12-1992,
11711,ROVER,214/216/220D/200VI,D,Línea Liviana,SI,01-1996,,
G7203,RENAULT,LOGAN I,D,Línea Liviana,SI,01-2008,,
G7203,RENAULT,SANDERO I,D,Línea Liviana,SI,01-2008,,
16379 D,MITSUBISHI,"LANCER 1,3 - 1,5 - 1.8",D,Línea Liviana,SI,01-1996,07-2001,
16380 I,MITSUBISHI,"LANCER 1,3 - 1,5 - 1.8",D,Línea Liviana,SI,01-1996,07-2001,
11621 D,ROVER,418 / 420 DIESEL SEDAN,D,Línea Liviana,SI,01-1992,12-1995,
11621 D,ROVER,418 / 420 DIESEL RURAL,D,Línea Liviana,SI,01-1994,,
11622 I,ROVER,418 / 420 DIESEL SEDAN,D,Línea Liviana,SI,01-1992,12-1995,
11622 I,ROVER,418 / 420 DIESEL RURAL,D,Línea Liviana,SI,01-1994,,
11128 D,ALFA ROMEO,"33 - 1.3, 1.4,  1.5, 1.7, 1.8TD",D,Línea Liviana,SI,01-1990,12-1994,
11129 I,ALFA ROMEO,"33 - 1.3, 1.4,  1.5, 1.7, 1.8TD",D,Línea Liviana,SI,01-1990,12-1994,
R1646,MG,"MGF 1.6 16V, 1.8 16V, 1.8 VVC 16V",D,Línea Liviana,SI,03-1995,12-2001,
R1647,MG,"MGF 1.6 16V, 1.8 16V, 1.8 VVC 16V",T,Línea Liviana,SI,03-1995,12-2001,
R7214 I,CHEVROLET,AVEO,D,Línea Liviana,SI,01-2004,,
R7213 D,CHEVROLET,AVEO,D,Línea Liviana,SI,01-2004,,
G7273 D,SUZUKI,SWIFT II,D,Línea Liviana,SI,01-2007,,
G7274 I,SUZUKI,SWIFT II,D,Línea Liviana,SI,01-2007,,
G1062,SUZUKI,SWIFT II,T,Línea Liviana,SI,01-2007,,
G16248 D,HYUNDAI,ELANTRA / LANTRA,T,Línea Liviana,SI,05-1995,08-2000,
