Marca,Modelo,Linea,Producto,Modelo_2,Num_parte,Posicion,Desde,Hasta,Link
CHEVROLET,ASTRA,Fric Rot Max,Amortiguadores,ASTRA,94164 D,DELANTERO,1999-01,2012-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/65101
CHEVROLET,ASTRA,Fric Rot Max,Amortiguadores,ASTRA,94165 I,DELANTERO,1999-01,2012-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/65102
CHEVROLET,ASTRA,OEspectrum,Amortiguadores,ASTRA,SP040,DELANTERO,1999-01,2012-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/69634/p/monroe
CHEVROLET,ASTRA,OEspectrum,Amortiguadores,ASTRA,SP243,TRASERO,1999-01,2012-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/69653/p/monroe
CHEVROLET,ASTRA,OEspectrum,Amortiguadores,ASTRA,SP039,DELANTERO,1999-01,2012-01,http://www.fricrot.com.ar/e-catalog/parte/codigo/69632/p/monroe
CHEVROLET,ASTRA,Kit para suspensión,Componentes de suspensión,ASTRA,044.1130,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69411/p/monroe
CHEVROLET,ASTRA,PARRILLAS DE SUSPENSION,Componentes de suspensión,ASTRA,PS22010C,DERECHA,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68297
CHEVROLET,ASTRA,PARRILLAS DE SUSPENSION,Componentes de suspensión,ASTRA,PS22020C,IZQUIERDA,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68299
CHEVROLET,ASTRA,Fuelles y Topes,Componentes de suspensión,ASTRA,044.1466,TRASERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65804/p/monroe
CHEVROLET,ASTRA,Tope amortiguador trasero,Componentes de suspensión,Tope amortiguador trasero,Tope amortiguador trasero,Tope amortiguador trasero,NA,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.1034,DELANTERO,1999-01,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0754,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68991
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.1270,TRASERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69059
CHEVROLET,ASTRA,Buje inferior amortiguador trasero,Componentes de suspensión,Buje inferior amortiguador trasero,Buje inferior amortiguador trasero,Buje inferior amortiguador trasero,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65758/p/monroe
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.1695,DELANTERO,1999-01,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0739,DELANTERO,1999-01,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.1695,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68991
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0739,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69436/p/monroe
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0754,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69396/p/monroe
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,023.1115,DELANTERO,2001-01,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Kit para suspensión,Componentes de suspensión,ASTRA,044.1493,DELANTERO,2002-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69199/p/monroe
CHEVROLET,ASTRA,Kit para suspensión,Componentes de suspensión,ASTRA,044.1464,DELANTERO,2002-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69195/p/monroe
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0739,DELANTERO,1999-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68991
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,011.0754,DELANTERO,1999-01,NA,http://www.fricrot.com.ar
CHEVROLET,ASTRA,Bujes y Accesorios,Componentes de suspensión,ASTRA,023.1115,DELANTERO,2001-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68991
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,13.0685,TRASERO,1997-01,2001-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69225/p/monroe
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,21.0697,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69381/p/monroe
CHEVROLET,GRAND BLAZER,Rancho Patagonia,Amortiguadores,GRAND BLAZER,RS65330,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65881/p/monroe
CHEVROLET,GRAND BLAZER,Rancho Patagonia,Amortiguadores,GRAND BLAZER,RS65332,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65879/p/monroe
CHEVROLET,GRAND BLAZER,Petrolero,Amortiguadores,GRAND BLAZER,65330,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/2037
CHEVROLET,GRAND BLAZER,Petrolero,Amortiguadores,GRAND BLAZER,65332,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/2036
CHEVROLET,GRAND BLAZER,Monroe Internacional,Amortiguadores,GRAND BLAZER,59634MI,DELANTERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66271/p/monroe
CHEVROLET,GRAND BLAZER,Monroe Internacional,Amortiguadores,GRAND BLAZER,59635MI,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66275/p/monroe
CHEVROLET,GRAND BLAZER,Fuelles y Topes,Componentes de suspensión,GRAND BLAZER,143221,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66772/p/monroe
CHEVROLET,GRAND BLAZER,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,013.0685,TRASERO,1997-01,2001-12,http://www.fricrot.com.ar
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,021.0697,TRASERO,1997-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69225/p/monroe
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,143224,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69381/p/monroe
CHEVROLET,GRAND BLAZER,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Componentes de suspensión,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66491/p/monroe
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,012.0349,DELANTERO,1998-01,1999-12,http://www.fricrot.com.ar
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,012.0348,DELANTERO,1998-01,1999-12,http://www.fricrot.com.ar
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,021.0697,TRASERO,1997-01,NA,http://www.fricrot.com.ar
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,013.0685,TRASERO,1997-01,2001-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/69381/p/monroe
CHEVROLET,GRAND BLAZER,Bujes y Accesorios,Componentes de suspensión,GRAND BLAZER,143224,TRASERO,1998-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69225/p/monroe
CHEVROLET,VERANEIO,Rancho Patagonia,Amortiguadores,VERANEIO,RS65313,DELANTERO,1985-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67341/p/monroe
CHEVROLET,VERANEIO,Max Reforzado,Amortiguadores,VERANEIO,59009,DELANTERO,1985-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/1272
CHEVROLET,VERANEIO,Petrolero,Amortiguadores,VERANEIO,65313,DELANTERO,1985-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/1825
CHEVROLET,VERANEIO,Monroe Internacional,Amortiguadores,VERANEIO,59009MI,DELANTERO,1985-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66204/p/monroe
CHEVROLET,VERANEIO,Monroe Internacional,Amortiguadores,VERANEIO,59071MI,TRASERO,1985-01,1989-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66257/p/monroe
CHEVROLET,VERANEIO,Rancho Patagonia,Amortiguadores,VERANEIO,RS65330,TRASERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67335/p/monroe
CHEVROLET,VERANEIO,Rancho Patagonia,Amortiguadores,VERANEIO,RS65332,DELANTERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67334/p/monroe
CHEVROLET,VERANEIO,Petrolero,Amortiguadores,VERANEIO,65330,TRASERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67281
CHEVROLET,VERANEIO,Petrolero,Amortiguadores,VERANEIO,65332,DELANTERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67280
CHEVROLET,VERANEIO,Monroe Internacional,Amortiguadores,VERANEIO,59634MI,DELANTERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67279/p/monroe
CHEVROLET,VERANEIO,Monroe Internacional,Amortiguadores,VERANEIO,59635MI,TRASERO,1990-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67283/p/monroe
PEUGEOT,BOXER,Fric Rot Max,Amortiguadores,BOXER 1000 KG,95301,DELANTERO,1994-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65007
PEUGEOT,BOXER,Fric Rot Max,Amortiguadores,BOXER 1000 KG,84736,TRASERO,1994-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/65009
PEUGEOT,BOXER,Monro Matic,Amortiguadores,BOXER 1000 KG,808410MM,DELANTERO,1994-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/70363
PEUGEOT,BOXER,Monroe Internacional,Amortiguadores,BOXER 1000 KG,84736MI,TRASERO,1994-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67230/p/monroe
PEUGEOT,BOXER,Monroe Internacional,Amortiguadores,BOXER 1000 KG,95301MI,DELANTERO,1994-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67239/p/monroe
FIAT,BRIO,Fric Rot Max,Amortiguadores,BRIO,44401,DELANTERO,1982-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1531
FIAT,BRIO,Fric Rot Max,Amortiguadores,BRIO,44402,TRASERO,1982-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/1542
FIAT,BRIO,Monroe Internacional,Amortiguadores,BRIO,44401MI,DELANTERO,1982-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66142/p/monroe
FIAT,BRIO,Monroe Internacional,Amortiguadores,BRIO,44402MI,TRASERO,1982-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66144/p/monroe
FORD,BRONCO,RS 5000,Amortiguadores,ESTAB. DIRECCION BRONCO 4WD,RS5401,DELANTERO,1978-01,1990-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/58/p/monroe
FORD,BRONCO,RS9000XL,Amortiguadores,BRONCO II FULLSIZE 4WD,RS999118,TRASERO,1980-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65600/p/monroe
FORD,BRONCO,RS9000XL,Amortiguadores,BRONCO II FULLSIZE 4WD,RS999039,DELANTERO,1980-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65568/p/monroe
FORD,BRONCO,RS9000XL,Amortiguadores,BRONCO II FULLSIZE 4WD,RS999117,DELANTERO,1980-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67284/p/monroe
FORD,BRONCO,Fuelles y Topes,Componentes de suspensión,BRONCO II FULLSIZE 4WD,143221,TRASERO,1980-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66820/p/monroe
FORD,BRONCO,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
FORD,BRONCO,Bujes y Accesorios,Componentes de suspensión,BRONCO II FULLSIZE 4WD,RS978,TRASERO,1980-01,1996-12,http://www.fricrot.com.ar
FORD,BRONCO,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66555/p/monroe
FORD,BRONCO,RS 5000,Amortiguadores,BRONCO II MIDSIZE 4WD,RS5125,TRASERO,1983-01,1990-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/734/p/monroe
FORD,BRONCO,RS9000XL,Amortiguadores,BRONCO II MIDSIZE 4WD,RS999039,DELANTERO,1983-01,1990-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65569/p/monroe
FORD,BRONCO,RS 5000,Amortiguadores,ESTAB. DIRECCION BRONCO 4WD,RS5402,DELANTERO,1992-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/51/p/monroe
CHEVROLET,C10,Rancho Patagonia,Amortiguadores,C10 PICK UP,RS65313,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65383/p/monroe
CHEVROLET,C10,Max Reforzado,Amortiguadores,C10 PICK UP,59009,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/1259
CHEVROLET,C10,Petrolero,Amortiguadores,C10 PICK UP,65313,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/1261
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59009MI,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66202/p/monroe
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59071MI,TRASERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66254/p/monroe
CHEVROLET,C10,Fuelles y Topes,Componentes de suspensión,C10 PICK UP,143221,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66754/p/monroe
CHEVROLET,C10,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,143227,DELANTERO,1963-01,1972-12,http://www.fricrot.com.ar
CHEVROLET,C10,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Componentes de suspensión,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66508/p/monroe
CHEVROLET,C10,RS9000XL,Amortiguadores,C10 PICK UP 2WD,RS999118,TRASERO,1969-01,1987-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65603/p/monroe
CHEVROLET,C10,RS9000XL,Amortiguadores,C10 PICK UP 2WD,RS999120,DELANTERO,1969-01,1987-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65607/p/monroe
CHEVROLET,C10,Fuelles y Topes,Componentes de suspensión,C10 PICK UP 2WD,143221,DELANTERO,1969-01,1987-12,http://www.fricrot.com.ar
CHEVROLET,C10,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66827/p/monroe
CHEVROLET,C10,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Componentes de suspensión,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,Conj.buje de poliuretano para amortiguador Rancho Patagonia,NA,NA,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP 2WD,RS978,TRASERO,1969-01,1987-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66508/p/monroe
CHEVROLET,C10,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar
CHEVROLET,C10,Fuelles y Topes,Componentes de suspensión,C10 PICK UP 2WD,143221,TRASERO,1969-01,1987-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66821/p/monroe
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP 2WD,RS978,TRASERO,1969-01,1987-12,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66558/p/monroe
CHEVROLET,C10,Rancho Patagonia,Amortiguadores,C10 PICK UP,RS65313,DELANTERO,1973-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67028/p/monroe
CHEVROLET,C10,Max Reforzado,Amortiguadores,C10 PICK UP,59009,DELANTERO,1973-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67025
CHEVROLET,C10,Petrolero,Amortiguadores,C10 PICK UP,65313,DELANTERO,1973-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67027
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59097MI,TRASERO,1973-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67031/p/monroe
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59009MI,DELANTERO,1973-01,1978-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67026/p/monroe
CHEVROLET,C10,Fuelles y Topes,Componentes de suspensión,C10 PICK UP 2WD,143221,DELANTERO,1969-01,1987-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66827/p/monroe
CHEVROLET,C10,Fuelles y Topes,Componentes de suspensión,C10 PICK UP,143221,DELANTERO,1973-01,1978-12,http://www.fricrot.com.ar
CHEVROLET,C10,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67029/p/monroe
CHEVROLET,C10,Petrolero,Amortiguadores,C10 PICK UP (USA),65328,DELANTERO,1979-01,1982-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/1268
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP (USA),59111MI,TRASERO,1979-01,1982-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67710/p/monroe
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP (USA),59112MI,DELANTERO,1979-01,1982-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/67712/p/monroe
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,012.0090,TRASERO,1979-01,1983-12,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,012.0348,DELANTERO,1979-01,1983-12,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,012.0349,DELANTERO,1979-01,1983-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68969
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP 2WD,RS978,DELANTERO,1969-01,1987-12,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66564/p/monroe
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,021.0368,DELANTERO,1980-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68836
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,012.0349,DELANTERO,1979-01,1983-12,http://www.fricrot.com.ar
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,012.0348,DELANTERO,1979-01,1983-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68860
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,021.0368,DELANTERO,1980-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/68969
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,021.0368,DELANTERO,1980-01,NA,http://www.fricrot.com.ar
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59135MI,DELANTERO,1985-01,1989-03,http://www.fricrot.com.ar/e-catalog/parte/codigo/67718/p/monroe
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59136MI,TRASERO,1985-01,1989-03,http://www.fricrot.com.ar/e-catalog/parte/codigo/67719/p/monroe
CHEVROLET,C10,Bujes y Accesorios,Amortiguadores,C10 PICK UP,21.0368,DELANTERO,1980-01,NA,http://www.fricrot.com.ar
CHEVROLET,C10,Monroe Internacional,Componentes de suspensión,C10 PICK UP,59135MI,DELANTERO,1985-01,1989-03,http://www.fricrot.com.ar
CHEVROLET,C10,Monroe Internacional,Componentes de suspensión,C10 PICK UP,59136MI,TRASERO,1985-01,1989-03,http://www.fricrot.com.ar
CHEVROLET,C10,Rancho Patagonia,Amortiguadores,C10 PICK UP,RS65313,DELANTERO,1989-03,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67340/p/monroe
CHEVROLET,C10,Max Reforzado,Amortiguadores,C10 PICK UP,59009,DELANTERO,1989-03,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67033
CHEVROLET,C10,Petrolero,Amortiguadores,C10 PICK UP,65313,DELANTERO,1989-03,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67035
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59009MI,DELANTERO,1989-03,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67034/p/monroe
CHEVROLET,C10,Monroe Internacional,Amortiguadores,C10 PICK UP,59606MI,TRASERO,1989-03,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/67723/p/monroe
CHEVROLET,C10,Bujes y Accesorios,Componentes de suspensión,C10 PICK UP,21.0368,DELANTERO,1980-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/69217/p/monroe
CITRÖEN,C15,PARRILLAS DE SUSPENSION,Componentes de suspensión,C15,PS31410I,DERECHA,1984-01,2005-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68311
CITRÖEN,C15,PARRILLAS DE SUSPENSION,Componentes de suspensión,C15,PS31420I,IZQUIERDA,1984-01,2005-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/68312
CITRÖEN,C15,Original,Amortiguadores,C15 DIESEL,11522,DELANTERO,1985-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/307/p/monroe
CITRÖEN,C15,Original,Amortiguadores,C15 DIESEL,R6528,TRASERO,1985-01,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/61007/p/monroe
CHEVROLET,C20,Rancho Patagonia,Amortiguadores,C20 PICK UP 2WD,RS65313,DELANTERO,1969-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66639/p/monroe
CHEVROLET,C20,RS9000XL,Amortiguadores,C20 PICK UP 2WD,RS999120,DELANTERO,1969-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65608/p/monroe
CHEVROLET,C20,RS9000XL,Amortiguadores,C20 PICK UP 2WD,RS999118,TRASERO,1969-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/65604/p/monroe
CHEVROLET,C20,Fuelles y Topes,Componentes de suspensión,C20 PICK UP 2WD,143221,TRASERO,1969-01,1996-12,http://www.fricrot.com.ar/e-catalog/parte/codigo/66822/p/monroe
CHEVROLET,C20,Fuelle para amortiguadores Rancho,Componentes de suspensión,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,Fuelle para amortiguadores Rancho,NA,NA,http://www.fricrot.com.ar
CHEVROLET,C20,Bujes y Accesorios,Componentes de suspensión,C20 PICK UP 2WD,RS978,DELANTERO,1969-01,1996-12,http://www.fricrot.com.ar
CHEVROLET,C20,Bujes de Uretano Rancho,Componentes de suspensión,Bujes de Uretano Rancho,Bujes de Uretano Rancho,Bujes de Uretano Rancho,NA,NA,http://www.fricrot.com.ar/e-catalog/parte/codigo/66565/p/monroe
